lead_id,company_name,industry,company_size,lead_source,created_date,pricing_page_visits,demo_requested,content_downloads,email_opens,converted,converted_date
L004459,"Adams, Cole and Waters",,2858.0,Referral,2025-02-02,9,True,4,1,True,2025-02-06
L004460,Joseph-Cox,Healthcare,40.0,Event/Webinar,2026-07-30,5,True,1,4,False,
L004461,Wells and Sons,FinTech,40.0,Outbound SDR,2025-11-15,5,False,2,3,False,
L004462,"Smith, Kelly and Oliver",Fintech,184.0,Referral,2026-07-28,6,False,3,3,False,
L004463,"Thomas, Nelson and Flores",Manufacturing,24.0,Outbound SDR,2025-03-31,2,False,1,1,False,
L004464,Jacobs-Herrera,SaaS,104.0,Paid Search,2024-06-10,7,True,1,2,False,
L004465,"Lopez, Bradshaw and Jacobs",financial tech,324.0,Outbound SDR,2023-08-27,2,False,1,2,False,
L004466,Quinn-Moss,Retail,25.0,Event/Webinar,2024-06-18,2,False,0,6,False,
L004467,Mills PLC,Manufacturing,45.0,Event/Webinar,2025-11-18,4,False,1,6,False,
L004468,Wright-Bennett,Real Estate,48.0,Paid Search,2023-04-11,2,False,2,3,False,
L004469,"Cardenas, Smith and Green",Education,,Event/Webinar,2025-08-26,2,False,1,0,False,
L004470,Phillips Inc,Retail,,Outbound SDR,2024-07-16,1,False,2,3,False,
L004471,"Schneider, Fisher and Richardson",,574.0,Referral,2025-10-24,4,False,1,3,False,
L004472,Griffin Group,Software,64.0,Event/Webinar,2025-03-27,4,False,2,2,True,2025-04-19
L004473,"Moore, Wallace and Edwards",Manufacturing,109.0,Referral,2023-01-11,3,True,5,2,True,2023-03-04
L004474,Bryant-Gonzalez,Retail,163.0,organic-search,2025-04-28,3,False,0,1,False,
L004475,"Chavez, Martin and Anderson",Healthcare,99.0,Referral,2024-06-30,5,False,2,7,False,
L004476,Martinez LLC,Media,70.0,Event/Webinar,2026-07-24,3,True,1,3,False,
L004477,"Woods, Thomas and Decker",Education,66.0,Organic Search,2024-03-29,2,True,2,2,True,2024-04-26
L004478,Pierce-Fuller,SaaS,99.0,Partner,2024-10-26,3,False,1,8,True,2024-11-23
L004479,"Nguyen, Thompson and Austin",Fintech,,Event/Webinar,2024-08-12,4,False,1,4,True,2024-10-28
L004480,Schneider LLC,Media,47.0,Event/Webinar,2025-05-11,5,False,1,5,True,2025-07-31
L004481,"Avila, Williams and Hunt",Consulting,105.0,Referral,2026-01-13,3,True,2,3,True,2026-03-03
L004482,"Love, Anderson and Brown",Media,51.0,Event/Webinar,2023-01-26,4,False,1,2,False,
L004483,Taylor Inc,Education,176.0,Referral,2024-10-16,5,False,1,2,True,2024-11-29
L004484,"Martin, Reeves and Davis",Media,118.0,Paid Search,2025-08-04,5,False,1,2,True,2025-10-06
L004485,Compton-Morgan,Retail,70.0,Event/Webinar,2023-12-15,3,True,0,3,True,2024-03-10
L004486,Cooper-Jones,,33.0,Referral,2025-04-05,2,False,1,4,False,
L004487,Gardner-Warren,SaaS,79.0,Partner,2026-03-16,3,True,0,3,True,2026-03-26
L004488,"Clarke, Neal and Kelley",Media,211.0,Event/Webinar,2024-12-08,2,False,4,0,False,
L004489,Olsen Group,Fintech,32.0,Paid Search,2025-12-20,1,False,0,3,False,
L004490,Wilson LLC,,44.0,Referral,2024-08-20,6,False,1,2,True,2024-09-29
L004491,Allen Ltd,Media,164.0,Partner,2025-08-15,3,False,3,3,True,2025-08-18
L004492,"Grant, Williams and Cameron",,69.0,Event/Webinar,2026-04-12,2,False,0,3,False,
L004493,Mendoza Inc,Healthcare,103.0,Event/Webinar,2024-12-21,3,False,0,1,False,
L004494,Blake and Sons,,14.0,Outbound SDR,2025-04-30,3,True,2,2,False,
L004495,Mason LLC,SaaS,297.0,Referral,2026-02-13,2,True,2,2,False,
L004496,Avila-Santiago,Media,,Paid Search,2025-02-07,3,False,2,2,False,
L004497,Dixon LLC,Real Estate,563.0,Paid Search,2025-02-14,1,True,0,2,True,2025-05-02
L004498,Johnson-Espinoza,Fintech,23.0,Organic Search,2025-03-21,2,False,1,1,False,
L004499,Pierce-Williams,,55.0,Paid Search,2023-08-15,2,True,4,6,True,2023-10-27
L004500,"Johnson, Perez and Henry",Manufacturing,,Paid Search,2023-11-22,4,False,1,5,True,2024-01-12
L004501,Miles-Perkins,Real Estate,42.0,Outbound SDR,2024-12-21,3,False,1,2,True,2025-01-17
L004502,Hicks-Calderon,Logistics,476.0,Event/Webinar,2024-07-25,6,False,3,3,False,
L004503,Lewis-Herrera,Education,54.0,Referral,2026-07-14,4,False,1,2,True,2026-07-20
L004504,"Garner, Campbell and Hawkins",Education,25.0,Event/Webinar,2026-01-01,4,True,5,5,True,2026-03-10
L004505,"Price, Davenport and Webster",Logistics,31.0,Paid Search,2025-04-07,1,False,1,2,False,
L004506,Cook-Murphy,Media,20.0,Outbound SDR,2024-08-09,1,True,1,6,True,2024-10-05
L004507,Long-Santos,,719.0,Paid Search,2025-03-30,1,True,2,2,False,
L004508,Johnson-Morrison,Manufacturing,146.0,Organic Search,2025-12-26,3,False,0,2,False,
L004509,"Powers, Carrillo and Harris",Education,,Outbound SDR,2023-12-19,5,False,2,2,True,2024-03-15
L004510,Williams Inc,Fintech,159.0,Outbound SDR,2026-04-03,2,False,2,1,False,
L004511,"Fitzpatrick, Harris and Wolf",Logistics,106.0,Outbound SDR,2025-04-20,2,False,1,4,False,
L004512,"Burgess, Whitaker and Craig",Retail,85.0,Partner,2023-03-01,3,False,2,3,False,
L004513,"Meyers, Ward and Brown",Consulting,59.0,Paid Search,2023-10-11,2,True,3,1,False,
L004514,"Hall, Zamora and Bridges",Consulting,201.0,Event/Webinar,2025-10-27,4,True,2,1,True,2025-11-06
L004515,Dixon LLC,Consulting,116.0,Event/Webinar,2025-04-17,2,False,0,3,False,
L004516,Robinson and Sons,SaaS,77.0,Referral,2026-06-02,2,True,0,6,False,
L004517,Clark-Arroyo,Retail,1074.0,Paid Search,2026-03-11,5,False,2,3,False,
L004518,Cortez-Ellis,Media,36.0,Partner,2023-07-06,4,True,1,2,True,2023-08-22
L004519,Guzman-Martin,SaaS,108.0,Partner,2026-05-16,2,False,3,2,False,
L004520,Castillo-Carlson,Logistics,750.0,Event/Webinar,2025-11-13,5,False,0,2,False,
L004521,"Mathews, Wright and Jensen",Retail,27.0,Paid Search,2025-07-26,5,False,0,3,False,
L004522,Farrell PLC,Education,,Partner,2024-05-05,4,False,1,5,False,
L004523,Vincent LLC,Healthcare,76.0,Outbound SDR,2024-02-14,3,False,3,3,False,
L004524,Turner Group,Education,286.0,Paid Search,2024-08-23,2,True,1,3,True,2024-08-31
L004525,"Carroll, Moore and Brown",SaaS,11.0,Paid Search,2026-03-28,4,False,1,1,True,2026-05-26
L004526,Brewer Group,Media,4.0,Paid Search,2026-05-20,3,False,0,6,False,
L004527,"Walter, Jones and Butler",Media,124.0,Paid Search,2023-12-29,5,True,2,4,False,
L004528,Evans Inc,Media,351.0,Event/Webinar,2026-08-06,5,False,2,4,False,
L004529,Turner LLC,Fintech,252.0,Event/Webinar,2024-11-09,4,False,1,6,False,
L004530,Conrad-Clay,healthcare,50.0,Paid Search,2025-08-04,2,False,1,1,False,
L004531,Martinez Ltd,Fintech,26.0,Organic Search ,2023-03-08,3,True,2,2,True,2023-06-03
L004532,"Farley, Mcguire and Beard",Logistics,70.0,Event/Webinar,2025-08-20,2,False,6,1,False,
L004533,Thompson-Rodriguez,Logistics,100.0,Organic Search,2025-05-04,6,False,1,3,True,2025-06-06
L004534,"Young, Kane and Riley",Real Estate,,Organic search,2026-05-28,1,True,5,5,True,2026-08-18
L004535,"Nelson, Johnson and Hart",Real Estate,59.0,Partner,2023-02-18,4,True,0,2,True,2023-04-15
L004536,Simon and Sons,Media,101.0,Partner,2023-05-03,6,False,2,5,True,2023-06-09
L004537,Brown Ltd,Logistics,9.0,Partner,2023-03-23,3,True,1,2,True,2023-05-08
L004538,Johnson-Jimenez,Logistics,5.0,Partner,2025-11-13,1,False,1,2,True,2026-02-01
L004539,Gutierrez-Dudley,Media,103.0,Outbound SDR,2023-09-12,4,False,1,2,False,
L004540,"Merritt, Douglas and Chung",,713.0,Paid Search,2024-06-21,1,True,0,0,True,2024-09-03
L004541,Mckinney-Higgins,Fintech,16.0,Partner,2023-12-13,2,True,0,1,False,
L004542,Pham Inc,Education,26.0,Outbound SDR,2024-11-26,2,True,0,5,True,2024-12-14
L004543,"Nelson, Wiggins and Young",Retail,52.0,Outbound SDR,2024-03-06,5,False,2,4,True,2024-04-08
L004544,Patrick-Forbes,Fintech,1631.0,Referral,2026-08-07,5,True,0,5,True,2026-08-29
L004545,Russo Group,Fintech,,Outbound SDR,2025-10-03,3,False,1,3,False,
L004546,"Crane, Freeman and Hall",Retail,175.0,Referral,2024-12-02,5,True,2,3,True,2025-01-08
L004547,"Williams, Cox and George",,340.0,Referral,2025-07-11,3,False,2,4,False,
L004548,Hoover-Stephens,Manufacturing,12.0,Event/Webinar,2024-07-17,2,True,2,5,True,2024-10-01
L004549,Hopkins-Watson,SaaS,84.0,Paid Search,2023-10-31,5,False,1,3,False,
L004550,"Fernandez, Flores and Fowler",Real Estate,69.0,Referral,2023-02-23,5,False,1,3,False,
L004551,Thompson-Morales,Retail,60.0,Referral,2026-02-28,3,False,2,2,False,
L004552,Lucero-Saunders,Education,18.0,Partner,2024-08-19,4,True,2,4,False,
L004553,Olsen Group,Manufacturing,90.0,Partner,2023-11-21,3,False,1,1,False,
L004554,"Daniels, Ward and Reynolds",Consulting,111.0,Partner,2024-09-16,2,False,2,4,False,
L004555,"King, Taylor and Middleton",Media,407.0,Partner,2025-06-19,1,False,2,4,True,2025-09-13
L004556,"Owens, Molina and Hensley",Manufacturing,35.0,Paid Search,2023-09-21,1,False,2,3,False,
L004557,Preston LLC,Healthcare,,Event/Webinar,2024-08-21,3,False,1,4,False,
L004558,"Hull, Mcgrath and Thomas",Logistics,118.0,Referral,2026-07-28,5,False,1,5,False,
L004559,Fernandez-Collier,Retail,124.0,Organic Search,2024-03-09,2,False,0,3,True,2024-05-22
L004560,Rosales PLC,Manufacturing,71.0,Paid Search,2026-04-11,3,False,0,4,False,
L004561,Rowland and Sons,SaaS,153.0,Referral,2025-01-15,4,False,2,2,False,
L004562,"Sanders, Colon and Gilmore",Real Estate,77.0,Partner,2025-11-24,2,False,0,1,True,2026-01-14
L004563,"Stephens, Stone and Johnston",Media,77.0,Event/Webinar,2023-12-15,1,False,4,6,True,2024-01-28
L004564,Michael-Ortega,healthcare,118.0,Event/Webinar,2025-10-23,1,True,1,3,True,2025-12-02
L004565,Singh Ltd,Real Estate,884.0,Referral,2025-02-13,3,True,4,4,True,2025-04-16
L004566,"French, Burns and Nguyen",Healthcare,20.0,Event/Webinar,2025-09-14,1,False,1,2,False,
L004567,Kelley-Foster,,398.0,Outbound SDR,2025-02-16,2,False,3,4,False,
L004568,"Weiss, Robinson and Bell",,165.0,Partner,2023-05-13,2,True,0,0,True,2023-06-25
L004569,Watts-Travis,,37.0,Referral,2024-02-27,3,False,0,3,False,
L004570,Bowman Group,Retail,,Paid Search,2024-07-23,3,False,2,6,False,
L004571,Flowers and Sons,Consulting,112.0,Partner,2023-09-02,1,True,1,4,True,2023-11-24
L004572,"Smith, Leon and Wagner",Retail,107.0,Referral,2025-10-18,3,True,1,1,False,
L004573,Simpson Inc,Media,204.0,Event/Webinar,2026-07-31,6,True,2,3,True,2026-07-31
L004574,"Clements, Allen and Sullivan",,,Paid Search,2024-02-19,3,False,2,1,False,
L004575,Weaver Inc,Education,59.0,Partner,2023-03-09,1,False,2,4,False,
L004576,Johnson Inc,Logistics,616.0,Partner,2023-07-22,1,True,0,5,True,2023-09-02
L004577,Martinez-Lopez,Real Estate,60.0,Organic Search,2024-07-09,3,False,0,1,False,
L004578,"Jones, King and Tapia",Real Estate,44.0,Event/Webinar,2026-01-06,4,False,1,2,False,
L004579,Duffy-Stanley,Fintech,,organic-search,2025-07-03,4,True,0,1,False,
L004580,Wolfe LLC,Consulting,242.0,Event/Webinar,2024-05-22,6,False,2,2,False,
L004581,Hughes-Clark,Retail,59.0,Referral,2024-01-10,9,False,5,1,False,
L004582,Harvey-Gillespie,Retail,233.0,Paid Search,2025-07-23,1,True,1,1,False,
L004583,"Mendez, Williams and Henry",Healthcare,183.0,Organic Search,2026-06-01,2,False,2,3,True,2026-07-05
L004584,Porter LLC,Real Estate,1301.0,Referral,2023-07-07,2,False,0,3,False,
L004585,Scott Group,Retail,322.0,Partner,2023-05-11,2,True,3,4,False,
L004586,Mullins-Carrillo,Healthcare,23.0,Event/Webinar,2024-09-12,5,False,0,4,True,2024-09-19
L004587,Barker-Oliver,Retail,24.0,Paid Search,2024-05-14,4,False,5,1,False,
L004588,Avery-Cohen,Consulting,,Event/Webinar,2025-09-04,4,True,0,4,False,
L004589,James Group,Media,37.0,Organic Search,2026-01-04,6,False,0,1,False,
L004590,Wells PLC,saas ,137.0,Referral,2026-07-22,8,False,0,5,True,2026-07-26
L004591,Miller Ltd,Retail,29.0,Outbound SDR,2023-08-27,2,False,4,1,False,
L004592,"Welch, Davis and James",Media,19.0,Organic Search,2025-09-01,3,False,1,3,False,
L004593,Allen-Riggs,Retail,10.0,Organic Search,2026-01-15,3,True,2,2,False,
L004594,Morris PLC,Consulting,1569.0,Paid Search,2026-05-10,3,False,2,2,False,
L004595,"Bond, Robinson and Jenkins",Media,104.0,Referral,2026-03-11,4,False,2,0,False,
L004596,Sutton PLC,SaaS,17.0,Event/Webinar,2025-05-30,2,False,0,2,False,
L004597,"Norman, Walls and Wallace",FinTech,17.0,Partner,2025-06-25,5,False,0,4,True,2025-09-15
L004598,"White, Hill and Cunningham",Retail,171.0,Event/Webinar,2026-07-24,3,False,1,1,False,
L004599,"Valdez, Williams and Richards",Consulting,175.0,Outbound SDR,2023-01-02,2,False,2,3,False,
L004600,"Black, Thompson and Hayes",Manufacturing,69.0,Outbound SDR,2026-05-16,3,False,0,1,False,
L004601,Williams PLC,Manufacturing,281.0,Outbound SDR,2026-07-16,2,False,1,3,False,
L004602,Simmons-Mcdaniel,Healthcare,179.0,Referral,2025-11-04,3,False,1,4,True,2026-01-04
L004603,Gonzalez Group,Real Estate,,Referral,2026-08-14,5,False,4,2,True,2026-08-23
L004604,Smith Ltd,Manufacturing,66.0,Event/Webinar,2024-05-24,7,False,1,5,True,2024-07-06
L004605,"Whitehead, Barton and Williams",Manufacturing,520.0,Partner,2026-02-23,1,False,3,3,True,2026-04-28
L004606,Walker Ltd,Manufacturing,991.0,Partner,2025-06-20,2,False,0,5,False,
L004607,"Bruce, Perez and Wallace",Fintech,,Paid Search,2025-09-25,3,True,4,4,False,
L004608,"Gould, Wilson and Martin",Software,27.0,Referral,2025-11-09,3,False,2,2,True,2026-01-08
L004609,Yang PLC,Media,256.0,Paid Search,2024-01-02,3,False,1,2,False,
L004610,"Johnson, Crawford and Bauer",Fintech,133.0,Outbound SDR,2024-09-15,4,False,0,2,False,
L004611,Smith-Warren,Fintech,134.0,Outbound SDR,2024-12-02,3,False,2,7,False,
L004612,"Richardson, Stephens and Barnes",Real Estate,245.0,Paid Search,2024-02-01,6,False,1,0,False,
L004613,Ramirez PLC,Fintech,52.0,Paid Search,2024-03-12,3,False,0,5,False,
L004614,"Henderson, Brown and Baker",Manufacturing,172.0,Event/Webinar,2024-09-17,3,True,1,1,False,
L004615,"Howard, Morales and Calhoun",Education,131.0,Event/Webinar,2025-08-24,1,True,1,1,True,2025-09-06
L004616,Martinez and Sons,Manufacturing,84.0,Event/Webinar,2024-03-06,3,False,0,3,False,
L004617,Hudson Ltd,Consulting,1582.0,Partner,2023-11-13,1,False,4,3,False,
L004618,Griffin PLC,Education,168.0,Paid Search,2024-01-29,1,False,3,3,False,
L004619,Grant-Woods,Logistics,153.0,Paid Search,2023-11-20,1,False,1,4,False,
L004620,"Lopez, Gutierrez and Castro",Consulting,55.0,Partner,2023-11-18,2,True,3,4,False,
L004621,Harris LLC,Education,,Event/Webinar,2025-08-28,3,False,2,7,True,2025-11-19
L004622,Francis Group,Consulting,115.0,Outbound SDR,2024-07-05,2,False,2,3,False,
L004623,Watson PLC,Retail,34.0,Referral,2025-08-24,5,False,2,2,False,
L004624,Rodriguez Ltd,Manufacturing,111.0,Referral,2023-10-24,5,False,1,4,False,
L004625,Richards-Smith,Manufacturing,43.0,Referral,2024-12-25,5,False,2,1,True,2025-02-03
L004626,Flores and Sons,Media,77.0,Referral,2025-05-21,3,False,0,2,False,
L004627,Solis-Lopez,Consulting,385.0,Outbound SDR,2025-05-04,3,False,1,5,True,2025-05-04
L004628,Mendoza-Lewis,Logistics,134.0,Organic Search,2025-04-17,4,False,0,0,False,
L004629,Hughes Ltd,Education,1076.0,Partner,2023-10-14,5,False,1,3,True,2023-12-11
L004630,"Weaver, Lara and Thomas",Manufacturing,10.0,Organic Search,2024-02-19,2,False,3,3,False,
L004631,Hodge and Sons,Retail,30.0,Partner,2024-06-08,2,False,1,3,False,
L004632,Woods Inc,,23.0,Referral,2023-02-18,4,False,4,2,False,
L004633,"Martin, Sims and Gutierrez",Education,177.0,Outbound SDR,2025-02-22,6,True,1,1,False,
L004634,"Ward, Perez and Baker",,69.0,Event/Webinar,2026-02-20,4,False,2,3,False,
L004635,Goodwin Inc,Retail,158.0,Paid Search,2026-06-18,3,False,3,2,True,2026-08-21
L004636,Norman-Johnson,Media,3.0,Referral,2023-08-07,3,True,3,0,False,
L004637,"Barber, Brooks and Cole",Fintech,413.0,Paid Search,2023-11-25,2,True,1,2,False,
L004638,Goodman and Sons,Education,32.0,Partner,2025-09-09,5,False,1,5,True,2025-11-23
L004639,Mendez-Tyler,Media,363.0,Organic Search,2025-03-09,3,False,0,2,True,2025-06-05
L004640,Lucas-Campos,,92.0,Paid Search,2024-07-27,4,False,5,3,False,
L004641,Allen PLC,Consulting,404.0,Event/Webinar,2025-02-07,2,False,2,4,False,
L004642,Crawford-Jones,SaaS,195.0,Organic Search,2023-04-25,4,True,0,1,True,2023-07-15
L004643,"Johnson, Jones and Miller",Education,82.0,Referral,2026-01-06,3,True,0,3,True,2026-02-22
L004644,Mejia Inc,Media,35.0,Referral,2023-08-16,4,False,0,3,True,2023-10-15
L004645,Ramirez-Campbell,Healthcare,106.0,Partner,2023-06-01,3,False,0,3,True,2023-07-12
L004646,"Roman, Stark and Turner",Logistics,27.0,Paid Search,2023-11-05,4,False,1,2,True,2024-01-19
L004647,"Jacobs, Calhoun and Wyatt",Manufacturing,82.0,Event/Webinar,2024-02-14,1,True,3,2,False,
L004648,Dixon-Hughes,Real Estate,87.0,Organic Search,2025-06-16,2,False,0,7,False,
L004649,"Lawrence, Castro and Fleming",Retail,,Referral,2026-03-18,4,False,1,1,False,
L004650,"Guerrero, Berry and Harrison",Real Estate,112.0,Partner,2024-06-17,4,False,1,8,True,2024-08-27
L004651,Holt LLC,Real Estate,66.0,Referral,2023-02-14,3,True,0,3,True,2023-03-03
L004652,"Black, Welch and King",Fintech,220.0,Partner,2024-10-04,4,False,1,3,True,2024-11-19
L004653,Villa-Baxter,Media,36.0,Partner,2024-03-15,4,False,4,5,False,
L004654,"Palmer, Edwards and Bullock",Healthcare,43.0,Referral,2025-08-17,7,False,1,0,False,
L004655,Knight LLC,Retail,17.0,Outbound SDR,2025-01-11,4,False,2,2,False,
L004656,Lee-Rogers,,11.0,Paid Search,2024-06-14,1,True,1,4,True,2024-07-16
L004657,"Jenkins, Baker and Coleman",Consulting,7.0,Partner,2023-02-17,4,False,1,1,False,
L004658,"Lopez, Austin and Buchanan",Healthcare,,Organic Search,2026-08-08,2,False,4,4,True,2026-08-21
L004659,"Phillips, Mcdaniel and Ward",Logistics,566.0,Outbound SDR,2025-09-23,1,False,0,5,False,
L004660,"Tran, Harris and Ford",SaaS,163.0,Event/Webinar,2023-05-04,2,False,2,2,False,
L004661,"Thompson, Hardy and Walter",Real Estate,19.0,Referral,2023-02-03,2,True,4,3,True,2023-04-16
L004662,"Wright, George and Schultz",Logistics,40.0,Organic Search,2025-10-29,3,False,0,0,False,
L004663,White-Holland,Education,,Event/Webinar,2025-10-04,3,False,3,1,True,2025-11-09
L004664,Brooks-Myers,Consulting,4.0,Referral,2026-07-23,3,True,0,3,False,
L004665,"Nelson, Carroll and Medina",Fintech,219.0,Partner,2023-06-04,2,False,2,2,False,
L004666,Scott Inc,Consulting,36.0,Organic Search,2026-02-17,2,False,0,4,True,2026-03-03
L004667,Martinez-Bennett,Real Estate,33.0,Paid Search,2025-11-17,3,False,2,3,False,
L004668,"Riggs, Smith and Lopez",Fintech,,Event/Webinar,2025-08-17,2,False,1,3,True,2025-11-03
L004669,Reilly-Gibson,Retail,,Organic Search,2025-06-01,4,False,0,4,False,
L004670,"Silva, Hill and Bradley",Manufacturing,407.0,Outbound SDR,2025-07-13,1,False,0,1,False,
L004671,Baker Group,Healthcare,,Partner,2024-11-07,1,False,1,3,True,2024-11-16
L004672,"Holden, Larson and Alvarez",Healthcare,279.0,Partner,2026-03-24,3,False,6,5,False,
L004673,Edwards-Taylor,,8.0,Outbound SDR,2025-12-16,3,False,1,4,True,2026-03-14
L004674,Ward Inc,Logistics,137.0,Organic Search,2025-04-02,4,True,1,5,False,
L004675,Boone LLC,,136.0,Referral,2023-01-14,2,False,1,5,True,2023-04-03
L004676,Dunn LLC,Logistics,52.0,Organic Search,2023-01-18,2,True,1,4,True,2023-02-15
L004677,Bowers Ltd,Education,194.0,Outbound SDR,2023-11-05,5,False,0,3,False,
L004678,"Henderson, Williams and Keller",Manufacturing,400.0,Paid Search,2026-04-11,3,True,1,3,True,2026-07-06
L004679,Smith LLC,Education,78.0,Event/Webinar,2025-07-26,3,True,1,3,True,2025-10-17
L004680,"Ball, Mitchell and Allen",Retail,96.0,Event/Webinar,2024-12-27,5,False,2,1,False,
L004681,Montgomery PLC,Consulting,910.0,Paid Search,2024-01-22,2,False,3,4,True,2024-02-09
L004682,Reilly-Gomez,Retail,128.0,Referral,2024-01-07,3,True,1,4,False,
L004683,Hernandez PLC,Fintech,62.0,Organic Search,2025-12-28,4,False,2,2,False,
L004684,"Stewart, Robinson and Shaffer",Consulting,305.0,Organic Search,2023-09-18,2,False,2,1,False,
L004685,Harris-Jensen,Real Estate,2063.0,Referral,2023-05-22,5,False,1,4,True,2023-07-02
L004686,Davis Ltd,Education,74.0,Paid Search,2024-03-03,5,True,3,3,True,2024-03-28
L004687,"Irwin, Nelson and Tucker",Manufacturing,28.0,Paid Search,2025-05-18,3,True,1,0,False,
L004688,Sanchez Group,Manufacturing,,Paid Search,2024-03-20,2,False,1,5,True,2024-05-04
L004689,Allen PLC,SAAS,,Paid Search,2025-06-19,3,False,1,1,False,
L004690,Mcclain and Sons,FinTech,57.0,Outbound SDR,2023-02-22,6,True,0,1,False,
L004691,Rodriguez-Allen,Media,35.0,Partner,2024-03-03,2,False,3,5,True,2024-04-20
L004692,Graham-Valencia,,394.0,Outbound SDR,2025-06-17,3,False,1,3,False,
L004693,Griffin-Hall,Logistics,,Paid Search,2024-02-26,5,False,2,3,False,
L004694,Ortiz Group,Logistics,40.0,Event/Webinar,2023-09-13,2,False,1,4,False,
L004695,Hernandez-Beasley,Fintech,310.0,Paid Search,2025-11-03,3,True,4,2,True,2026-01-16
L004696,"Christensen, Johnson and Hubbard",Real Estate,32.0,Organic Search,2023-11-30,1,False,0,4,False,
L004697,Macias Group,Retail,398.0,Organic Search,2025-09-28,1,False,1,3,False,
L004698,Clarke-Warren,Consulting,50.0,Referral,2024-10-10,6,False,1,8,True,2024-12-02
L004699,Smith-Romero,,39.0,Paid Search,2023-07-05,2,False,2,1,False,
L004700,Massey-Obrien,Real Estate,,Referral,2025-09-05,3,False,2,4,True,2025-10-07
L004701,Thomas-Jones,Real Estate,47.0,Organic Search,2025-07-24,5,True,2,4,True,2025-07-26
L004702,"Vega, Jackson and Powell",SaaS,30.0,Outbound SDR,2025-05-10,1,False,2,0,False,
L004703,Edwards Group,,49.0,Organic Search,2024-12-27,3,False,1,7,True,2025-02-11
L004704,Wright-Roberts,Manufacturing,157.0,Organic Search ,2025-06-08,4,True,0,1,False,
L004705,Gray Group,Manufacturing,40.0,Paid Search,2023-06-22,4,False,3,2,True,2023-09-13
