ticket_id,account_id,opened_date,severity,resolved,resolution_time_days
T003446,A000406,2025-02-22 10:11:59.512317,Low,False,
T003447,A000406,2025-09-07 23:50:34.649066,High,True,2.1
T003448,A000406,2025-09-14 11:23:06.714093,Low,True,2.9
T003449,A000406,2025-08-22 08:07:34.486748,High,False,
T003450,A000406,2025-05-08 13:20:54.329917,High,True,1.8
T003451,A000406,2025-08-09 12:31:10.053521,High,True,1.0
T003452,A000406,2025-03-21 17:54:26.623966,Medium,True,3.7
T003453,A000406,2025-08-15 03:54:52.708066,Medium,True,4.7
T003454,A000406,2025-04-21 01:46:35.716945,Medium,True,3.8
T003455,A000406,2025-06-30 15:54:32.938756,Low,False,
T003456,A000406,2025-02-03 22:45:44.400123,High,False,
T003457,A000406,2024-11-09 13:21:41.245097,High,False,
T003458,A000406,2025-04-08 22:18:07.569089,Low,True,2.8
T003459,A000406,2025-03-31 09:21:14.777615,Low,True,5.0
T003460,A000406,2025-04-02 01:59:20.799802,High,True,4.6
T003461,A000407,2026-03-25 01:40:16.803581,Low,False,
T003462,A000407,2025-10-30 10:16:17.625349,Low,True,0.9
T003463,A000407,2025-04-29 10:51:20.982483,Low,False,
T003464,A000407,2025-06-07 10:36:15.912709,Low,True,1.5
T003465,A000407,2026-01-30 10:39:19.522083,Low,True,7.4
T003466,A000407,2026-01-22 01:16:14.455732,Low,True,3.5
T003467,A000407,2026-08-22 14:44:51.213799,Medium,True,2.5
T003468,A000407,2025-02-16 01:51:44.677200,Low,True,1.6
T003469,A000407,2025-12-08 10:00:54.029179,Low,True,7.0
T003470,A000407,2025-08-20 07:29:33.705747,Medium,True,5.2
T003471,A000407,2026-01-09 18:26:15.737204,High,True,1.9
T003472,A000407,2026-02-11 04:42:09.632234,Medium,True,2.9
T003473,A000407,2026-08-04 17:08:05.866293,Low,True,2.8
T003474,A000408,2026-06-16 02:07:04.383484,Medium,True,4.6
T003475,A000408,2026-05-20 12:46:56.089174,,True,3.7
T003476,A000408,2026-05-15 20:14:59.454877,Low,True,12.3
T003477,A000408,2026-07-16 05:34:30.371760,Low,False,
T003478,A000408,2026-01-29 12:48:07.350727,Low,True,2.6
T003479,A000408,2025-10-29 04:28:06.875218,,True,5.5
T003480,A000409,2026-08-12 16:04:10.931285,Medium,False,
T003481,A000409,2026-07-11 04:17:52.964892,Low,False,
T003482,A000409,2026-07-23 02:52:18.222355,Low,True,11.2
T003483,A000409,2026-03-23 06:33:51.640281,High,True,3.2
T003484,A000410,2025-12-10 02:54:17.413473,Medium,True,2.3
T003485,A000410,2025-09-15 04:42:20.253149,Low,True,0.8
T003486,A000410,2024-09-27 13:52:13.344342,High,True,2.6
T003487,A000410,2024-11-30 16:46:55.634847,Low,True,3.4
T003488,A000410,2025-06-28 17:51:12.775254,Medium,True,3.1
T003489,A000410,2026-06-01 19:00:58.441142,,True,1.4
T003490,A000410,2024-07-17 03:06:36.769414,Low,True,1.5
T003491,A000410,2026-05-26 16:03:39.376276,Medium,True,0.9
T003492,A000410,2024-02-12 00:58:36.232188,Low,True,3.6
T003493,A000410,2024-05-25 21:41:55.020267,,True,8.1
T003494,A000410,2024-02-10 01:30:36.134678,,True,3.7
T003495,A000410,2026-07-20 19:17:25.513172,Medium,True,0.8
T003496,A000410,2026-07-20 13:51:12.926412,Medium,False,
T003497,A000410,2024-12-12 20:25:12.984896,High,True,3.3
T003498,A000410,2024-05-05 15:47:10.049486,High,True,2.9
T003499,A000411,2026-08-06 22:55:25.444370,Low,True,2.1
T003500,A000411,2026-04-29 08:35:24.138547,High,True,1.1
T003501,A000412,2025-09-21 15:08:11.670654,Low,True,5.1
T003502,A000412,2026-08-16 08:08:55.165492,Low,True,2.9
T003503,A000412,2026-03-01 08:53:18.913823,High,True,16.0
T003504,A000413,2026-07-12 11:05:13.915439,,True,0.8
T003505,A000413,2026-06-12 06:57:01.886516,Medium,False,
T003506,A000414,2026-05-02 08:36:00.633152,High,True,2.9
T003507,A000414,2026-06-02 14:48:11.396095,Low,True,9.2
T003508,A000414,2026-07-14 20:56:29.473047,,True,3.5
T003509,A000415,2026-02-25 20:25:23.510609,Low,True,2.3
T003510,A000415,2026-06-28 22:05:00.135510,Medium,False,
T003511,A000415,2024-09-05 03:54:01.665850,Low,True,1.9
T003512,A000415,2025-09-01 19:56:22.842089,Medium,False,
T003513,A000415,2025-08-01 01:31:29.942164,Low,True,2.6
T003514,A000415,2025-02-19 01:14:25.529805,Medium,True,8.0
T003515,A000415,2025-08-22 14:13:08.321755,Low,True,2.4
T003516,A000416,2025-11-08 16:20:41.074063,,True,2.0
T003517,A000416,2025-11-26 18:48:38.812363,Low,True,6.1
T003518,A000416,2025-09-16 12:50:43.552053,Medium,True,17.2
T003519,A000416,2026-04-04 00:00:55.135459,Low,False,
T003520,A000416,2026-01-14 23:05:29.329031,High,True,3.2
T003521,A000416,2026-03-21 23:46:52.326621,Low,True,3.7
T003522,A000416,2026-02-12 18:27:13.667476,Low,True,2.2
T003523,A000417,2024-09-24 18:56:39.614208,Low,True,0.5
T003524,A000417,2025-12-06 16:27:52.069129,Medium,True,6.2
T003525,A000417,2026-05-24 10:16:56.372425,Medium,True,0.8
T003526,A000417,2024-09-29 13:23:14.897756,Medium,True,1.4
T003527,A000417,2026-01-20 04:13:37.708005,Low,True,2.3
T003528,A000417,2026-02-06 21:05:24.741500,High,True,8.7
T003529,A000417,2025-05-18 03:48:32.300900,Medium,True,0.7
T003530,A000417,2024-09-16 05:35:05.497041,Low,True,7.6
T003531,A000417,2026-01-10 18:38:17.031641,,True,3.3
T003532,A000417,2024-12-01 18:34:19.157871,,True,2.0
T003533,A000417,2024-08-26 15:44:20.132411,,True,7.3
T003534,A000417,2024-11-03 09:50:41.492894,Low,True,4.8
T003535,A000417,2024-11-11 16:56:13.883686,Low,True,1.2
T003536,A000417,2025-09-28 00:52:31.015263,Low,True,5.1
T003537,A000417,2024-09-08 16:27:40.005641,High,False,
T003538,A000417,2025-08-31 15:21:11.129711,,True,4.4
T003539,A000418,2026-08-15 23:21:25.316270,Low,True,12.1
T003540,A000418,2026-04-10 12:47:40.502407,Medium,True,2.6
T003541,A000418,2026-06-26 10:48:14.463810,Medium,True,1.7
T003542,A000418,2026-08-14 11:01:03.413116,Medium,True,5.7
T003543,A000419,2025-11-22 22:27:56.933440,Medium,True,3.0
T003544,A000419,2025-06-26 11:21:06.509694,Low,True,5.8
T003545,A000419,2025-05-10 00:52:36.952228,Medium,False,
T003546,A000419,2024-06-02 07:14:57.538849,High,True,2.1
T003547,A000419,2025-12-13 22:23:40.448864,Low,True,3.4
T003548,A000419,2026-01-04 14:42:02.693261,Low,True,5.0
T003549,A000419,2024-10-06 10:13:29.071124,Low,True,1.0
T003550,A000419,2024-08-07 15:46:14.040729,Low,False,
T003551,A000419,2025-02-26 09:18:50.874726,Medium,True,2.6
T003552,A000419,2025-09-18 22:21:56.133505,Medium,True,5.9
T003553,A000419,2025-01-11 08:18:34.368728,High,True,3.1
T003554,A000419,2024-09-24 01:05:39.343783,Medium,True,7.4
T003555,A000419,2024-12-25 15:29:39.779739,Low,True,6.2
T003556,A000419,2025-05-22 20:56:30.947399,Low,True,4.3
T003557,A000419,2026-08-30 05:49:27.180111,Medium,True,4.6
T003558,A000419,2024-05-27 11:19:19.837074,Low,True,2.6
T003559,A000420,2026-05-26 11:00:54.755502,Low,True,2.2
T003560,A000420,2026-01-01 19:40:18.264540,Medium,True,7.6
T003561,A000420,2025-09-16 03:45:06.024044,Medium,True,6.1
T003562,A000420,2025-05-15 00:40:34.516140,Medium,False,
T003563,A000420,2025-12-14 03:36:40.185714,,True,5.7
T003564,A000420,2024-11-30 10:29:39.549938,Low,True,1.4
T003565,A000420,2025-06-13 09:07:33.843976,High,True,1.2
T003566,A000420,2026-01-03 13:06:20.048983,High,True,0.7
T003567,A000422,2025-11-25 08:27:42.417691,Low,True,6.0
T003568,A000422,2026-01-31 20:42:16.205203,,True,3.2
T003569,A000422,2025-08-21 00:24:45.007189,,True,5.2
T003570,A000422,2026-07-11 20:03:05.492111,Low,True,9.3
T003571,A000422,2024-06-09 05:09:33.431262,Low,True,5.4
T003572,A000422,2025-09-21 22:43:06.122528,Medium,True,4.0
T003573,A000422,2026-08-12 09:57:21.287045,,True,1.3
T003574,A000422,2024-04-16 08:17:52.383032,Medium,True,1.7
T003575,A000422,2026-05-16 06:09:37.623215,Medium,True,1.7
T003576,A000422,2024-04-25 20:52:27.732700,Medium,True,2.3
T003577,A000422,2024-12-20 20:46:45.165343,Low,True,3.3
T003578,A000422,2024-01-15 13:18:15.430786,Low,True,1.6
T003579,A000422,2026-04-28 06:01:10.457350,Medium,True,9.0
T003580,A000422,2025-03-11 14:28:42.005145,Medium,True,8.6
T003581,A000422,2023-12-31 17:44:26.668755,Low,True,1.8
T003582,A000422,2024-12-22 14:06:08.911868,Low,True,0.9
T003583,A000422,2025-02-17 16:01:44.104542,Low,True,3.7
T003584,A000422,2026-05-26 02:46:27.511447,Low,False,
T003585,A000423,2025-09-02 14:57:35.008185,Low,False,
T003586,A000423,2026-04-18 12:52:23.955373,Low,True,0.8
T003587,A000423,2025-11-08 01:45:30.799936,Low,True,8.5
T003588,A000423,2025-12-12 23:35:54.688369,Low,True,3.2
T003589,A000423,2025-12-20 06:52:35.871776,Medium,True,2.2
T003590,A000424,2023-10-14 07:12:53.721742,High,True,4.3
T003591,A000424,2023-11-13 00:42:17.461713,Low,True,0.8
T003592,A000424,2023-09-17 22:15:13.380848,,True,0.5
T003593,A000424,2023-12-20 02:06:06.353734,High,True,4.6
T003594,A000426,2026-02-15 00:33:02.602218,High,True,4.4
T003595,A000426,2025-10-25 05:47:04.941131,Medium,True,3.6
T003596,A000426,2026-08-13 01:49:27.362049,Low,True,2.0
T003597,A000426,2026-01-15 06:48:24.737587,Low,True,1.1
T003598,A000426,2026-08-09 23:43:57.165068,Low,True,3.0
T003599,A000426,2025-11-12 14:14:35.679469,Low,True,2.8
T003600,A000426,2026-06-17 12:09:49.390362,Low,True,6.1
T003601,A000426,2024-08-07 07:07:05.563702,Low,True,4.7
T003602,A000426,2025-10-27 01:45:03.467436,Medium,True,2.3
T003603,A000426,2025-11-21 22:45:15.091758,High,True,0.4
T003604,A000426,2026-06-12 19:39:33.185365,High,True,0.6
T003605,A000426,2026-03-02 05:17:36.458175,Low,True,3.3
T003606,A000426,2025-01-17 10:35:09.313590,Medium,True,2.9
T003607,A000426,2025-06-12 15:19:56.798963,Low,True,1.3
T003608,A000426,2025-02-21 11:22:17.923286,Medium,True,4.8
T003609,A000427,2026-06-07 04:32:13.967628,,True,1.3
T003610,A000427,2026-05-25 08:12:04.567660,,True,6.0
T003611,A000427,2026-05-20 03:26:30.358409,Low,True,4.1
T003612,A000427,2026-06-02 07:58:24.206178,High,True,1.3
T003613,A000427,2026-04-22 16:03:00.578988,High,True,1.4
T003614,A000427,2026-06-18 22:24:23.045247,,True,3.9
T003615,A000427,2026-04-19 03:35:22.763371,High,True,2.4
T003616,A000427,2026-05-18 15:02:27.901458,Medium,True,0.9
T003617,A000427,2026-04-23 11:22:26.214393,Low,False,
T003618,A000428,2026-07-29 06:39:47.274137,Medium,True,5.8
T003619,A000429,2026-02-05 03:12:54.162052,Low,True,2.2
T003620,A000429,2025-11-25 04:17:24.181339,Medium,False,
T003621,A000429,2025-01-22 11:03:21.882751,Low,True,1.6
T003622,A000429,2024-09-15 07:41:27.262392,Low,True,3.6
T003623,A000429,2023-08-19 16:27:49.438765,Medium,True,0.5
T003624,A000429,2024-08-18 07:55:45.125666,Low,True,5.3
T003625,A000429,2026-04-23 20:24:13.488178,Low,True,5.1
T003626,A000429,2023-07-30 05:59:31.646946,Medium,True,6.1
T003627,A000429,2026-08-11 08:33:27.402283,Medium,True,1.9
T003628,A000429,2024-01-16 15:11:29.678658,Low,True,2.7
T003629,A000429,2026-05-22 19:11:05.990444,Medium,True,2.8
T003630,A000429,2025-08-30 11:50:26.785525,Low,True,5.6
T003631,A000429,2025-09-11 20:33:38.071794,Low,True,9.6
T003632,A000429,2023-05-19 02:34:46.798341,High,True,5.9
T003633,A000429,2024-03-03 18:14:33.326051,Low,True,6.5
T003634,A000429,2026-08-03 23:18:48.476625,Low,True,11.1
T003635,A000430,2026-08-06 03:52:17.174401,Medium,True,5.1
T003636,A000430,2026-08-12 01:10:57.459660,,True,1.9
T003637,A000430,2026-07-12 16:21:15.196612,Low,False,
T003638,A000430,2026-07-16 03:19:35.688911,Low,False,
T003639,A000430,2026-05-28 16:36:41.546486,Medium,False,
T003640,A000430,2026-06-30 23:34:36.253049,High,False,
T003641,A000430,2026-08-14 00:37:03.298413,Medium,True,1.1
T003642,A000430,2026-07-20 05:34:35.150410,High,True,1.9
T003643,A000430,2026-07-25 19:09:16.855271,Medium,True,8.6
T003644,A000430,2026-07-14 07:59:02.239965,,True,2.5
T003645,A000430,2026-08-24 10:52:45.714942,Low,True,1.2
T003646,A000430,2026-08-08 04:47:23.316443,Medium,True,0.4
T003647,A000431,2026-08-17 22:06:59.257008,High,True,6.5
T003648,A000431,2026-07-27 20:18:12.861842,High,True,5.7
T003649,A000432,2026-07-31 03:07:10.573401,High,True,2.6
T003650,A000432,2024-05-04 09:42:01.411033,Low,True,0.6
T003651,A000432,2024-07-10 08:35:24.919388,Low,True,2.6
T003652,A000432,2025-02-16 05:56:29.073421,Low,True,12.1
T003653,A000432,2023-11-07 19:51:36.511928,Low,True,2.8
T003654,A000432,2023-09-18 00:56:39.363995,High,True,7.5
T003655,A000432,2026-02-17 20:00:31.246460,High,True,0.7
T003656,A000432,2024-04-14 06:21:25.039394,Medium,True,4.4
T003657,A000432,2025-03-21 00:17:47.572270,Medium,False,
T003658,A000432,2023-07-31 19:34:33.712240,Low,True,0.9
T003659,A000432,2023-10-16 03:41:39.013868,Low,True,4.5
T003660,A000432,2025-09-18 19:18:22.280812,Low,True,2.8
T003661,A000432,2026-01-16 00:16:07.184945,Medium,False,
T003662,A000432,2023-06-27 16:58:44.802086,Low,True,5.0
T003663,A000432,2025-04-17 07:20:18.245941,Medium,True,2.0
T003664,A000433,2026-07-30 08:54:19.292577,,True,3.0
T003665,A000433,2026-08-02 08:03:09.373127,High,True,7.3
T003666,A000434,2024-10-28 21:51:44.334649,Low,True,1.1
T003667,A000434,2026-04-29 11:33:04.278490,Low,False,
T003668,A000434,2024-09-10 18:12:15.921126,Medium,True,0.5
T003669,A000434,2024-09-29 16:02:59.635639,Medium,True,3.2
T003670,A000434,2026-06-11 02:22:29.926901,High,True,2.5
T003671,A000434,2024-12-29 00:45:00.143621,Medium,True,3.7
T003672,A000434,2025-03-04 05:43:28.218931,Low,True,3.8
T003673,A000434,2024-10-30 05:20:00.061243,Medium,True,8.6
T003674,A000434,2025-09-15 01:01:28.901099,Medium,True,2.0
T003675,A000435,2026-08-13 16:01:39.373832,Medium,True,5.1
T003676,A000435,2024-07-31 11:02:56.325626,Low,True,0.8
T003677,A000435,2024-09-02 13:02:04.276490,Low,True,2.0
T003678,A000435,2025-05-08 13:51:18.533333,Medium,True,6.2
T003679,A000435,2025-11-24 04:24:33.270820,Medium,True,1.6
T003680,A000435,2026-04-20 04:34:35.141303,Low,True,10.0
T003681,A000435,2026-08-28 22:47:35.251030,Low,True,3.5
T003682,A000435,2025-01-11 13:58:41.152602,Medium,True,2.8
T003683,A000435,2026-08-25 13:11:15.817426,High,True,1.4
T003684,A000436,2026-08-08 12:01:02.107503,,True,2.5
T003685,A000436,2026-08-19 23:46:25.587845,Medium,True,4.6
T003686,A000437,2026-02-07 05:03:41.805668,Low,True,2.0
T003687,A000437,2025-07-26 23:56:00.025689,Low,False,
T003688,A000437,2025-08-13 04:34:42.883541,,True,0.7
T003689,A000437,2025-07-25 20:29:31.257169,Medium,True,3.3
T003690,A000437,2025-08-05 12:17:31.930862,Medium,True,1.9
T003691,A000437,2026-08-21 07:28:40.744017,Low,True,3.6
T003692,A000437,2025-09-15 01:24:43.825911,Low,True,1.4
T003693,A000437,2025-07-14 20:28:42.212728,Medium,True,3.1
T003694,A000438,2024-10-11 18:07:00.860151,,True,2.2
T003695,A000438,2024-10-02 01:25:08.724726,Low,True,6.5
T003696,A000438,2024-11-05 23:12:39.048633,Medium,True,3.5
T003697,A000438,2024-08-16 04:13:59.387275,High,True,2.3
T003698,A000438,2024-12-08 08:10:26.597275,Low,True,1.7
T003699,A000438,2024-09-15 01:15:39.175956,Medium,True,2.3
T003700,A000439,2026-04-23 02:28:57.912717,Low,True,2.9
T003701,A000439,2025-06-28 07:36:45.955488,High,False,
T003702,A000439,2026-05-16 01:15:54.123789,Low,True,3.9
T003703,A000439,2025-04-11 04:42:31.896275,Medium,True,6.4
T003704,A000439,2024-07-11 11:52:48.660012,Medium,True,2.5
T003705,A000439,2025-01-18 19:28:41.653459,Medium,True,9.2
T003706,A000439,2024-08-18 02:09:27.735685,Medium,True,1.8
T003707,A000439,2025-12-30 06:57:27.879364,,True,4.0
T003708,A000439,2026-03-02 10:26:20.337711,Low,True,2.0
T003709,A000439,2025-04-20 20:50:08.938149,Medium,True,0.8
T003710,A000439,2025-07-10 03:00:20.994458,High,False,
T003711,A000439,2026-01-04 04:14:33.561178,Low,True,1.1
T003712,A000439,2025-03-05 22:46:42.661835,Low,True,5.1
T003713,A000439,2025-04-04 09:01:19.547021,Medium,True,2.2
T003714,A000439,2025-07-23 15:17:45.267417,,True,7.2
T003715,A000439,2025-07-03 20:56:48.675390,Medium,True,4.6
T003716,A000439,2024-02-21 16:37:18.294261,Low,True,3.8
T003717,A000439,2024-09-13 22:48:15.891247,Low,True,3.2
T003718,A000439,2026-08-11 23:03:26.503465,Low,True,1.8
T003719,A000440,2026-08-15 03:50:20.181650,Medium,True,3.1
T003720,A000440,2026-07-15 02:12:05.270708,High,True,6.3
T003721,A000440,2026-07-05 07:32:18.189326,Low,True,6.0
T003722,A000440,2026-07-28 13:56:37.319927,Low,True,4.8
T003723,A000440,2026-06-15 19:14:14.217332,Low,True,1.2
T003724,A000441,2024-09-28 00:03:28.285777,Low,False,
T003725,A000441,2025-12-27 12:43:39.926096,Medium,True,2.9
T003726,A000441,2025-10-31 02:33:01.613179,Medium,True,3.8
T003727,A000441,2024-12-26 04:08:41.927249,Low,True,2.4
T003728,A000441,2026-06-07 21:52:45.335773,,True,3.3
T003729,A000441,2025-06-07 15:21:45.308356,High,True,3.5
T003730,A000441,2024-08-05 21:00:39.663507,,False,
T003731,A000441,2025-01-18 11:45:28.063914,Medium,True,7.0
T003732,A000441,2025-04-25 17:53:46.108734,High,True,0.5
T003733,A000441,2025-02-25 13:53:22.717313,Low,True,5.1
T003734,A000441,2025-04-29 13:58:58.675733,Low,True,2.4
T003735,A000441,2026-01-17 16:52:14.199993,Low,True,3.1
T003736,A000441,2026-03-03 03:12:28.128456,Medium,False,
T003737,A000442,2025-02-03 20:00:12.720949,,True,5.7
T003738,A000442,2024-02-22 16:10:10.918692,Low,True,2.1
T003739,A000442,2025-01-23 15:46:37.678242,Low,True,2.0
T003740,A000442,2026-01-15 13:41:46.971781,Medium,True,1.6
T003741,A000442,2024-12-21 16:08:27.493097,Low,True,2.1
T003742,A000442,2024-10-19 06:55:42.789264,,True,6.4
T003743,A000442,2025-07-07 05:05:38.807777,Low,False,
T003744,A000442,2024-07-13 11:33:00.457240,Medium,True,0.7
T003745,A000442,2025-08-07 14:54:09.474258,Medium,True,4.6
T003746,A000442,2025-01-25 00:08:51.289003,Low,True,1.8
T003747,A000442,2024-10-11 08:37:10.861064,Medium,True,4.0
T003748,A000442,2025-07-31 22:24:56.142338,Low,True,10.4
T003749,A000442,2024-09-20 18:05:04.267886,Low,False,
T003750,A000442,2025-03-18 00:34:44.675164,Low,True,5.0
T003751,A000442,2025-12-04 13:40:55.012975,Low,True,3.6
T003752,A000442,2025-02-25 18:07:29.209628,Low,True,6.4
T003753,A000442,2024-04-14 11:21:18.396557,Medium,True,6.0
T003754,A000443,2024-09-21 11:33:54.539010,Low,False,
T003755,A000443,2024-11-28 18:18:06.131295,Low,True,7.4
T003756,A000443,2024-05-02 22:25:23.720700,Medium,True,1.4
T003757,A000443,2024-10-19 23:08:07.301265,Medium,True,1.0
T003758,A000443,2024-08-09 00:16:48.016147,High,False,
T003759,A000443,2026-05-01 04:52:18.279750,Low,True,2.9
T003760,A000443,2024-02-15 06:04:39.618400,Medium,True,1.9
T003761,A000443,2024-12-27 16:31:35.376500,Low,True,0.9
T003762,A000443,2024-06-23 23:49:51.850405,Low,True,5.2
T003763,A000443,2026-07-19 06:55:26.775228,High,True,11.5
T003764,A000443,2025-06-05 10:40:54.898635,Low,False,
T003765,A000443,2025-10-11 09:24:39.787089,Low,True,1.6
T003766,A000443,2024-03-18 03:00:51.258736,Low,False,
T003767,A000443,2025-08-15 02:42:04.409481,High,True,0.5
T003768,A000443,2024-04-02 10:24:26.885135,,True,2.0
T003769,A000443,2024-12-26 14:10:45.623054,Medium,True,2.1
T003770,A000443,2023-12-20 03:01:39.238302,Low,True,2.0
T003771,A000443,2024-05-20 18:33:03.916498,Low,True,2.1
T003772,A000444,2026-06-19 05:26:14.234371,,True,2.6
T003773,A000444,2026-05-26 06:44:48.089578,Low,False,
T003774,A000444,2026-05-06 08:19:02.581143,Low,False,
T003775,A000444,2026-06-17 07:28:07.208910,High,True,1.0
T003776,A000444,2026-04-26 13:24:57.256116,High,False,
T003777,A000444,2026-05-19 11:17:08.047959,,True,10.0
T003778,A000444,2026-04-15 01:06:35.166543,High,True,1.3
T003779,A000444,2026-06-02 19:18:50.879651,Medium,True,2.4
T003780,A000445,2024-04-26 05:49:13.131971,Medium,True,4.4
T003781,A000445,2025-12-01 20:19:42.591996,Low,True,4.9
T003782,A000445,2024-10-28 09:50:50.077008,Low,True,1.0
T003783,A000445,2026-01-12 20:37:20.206061,Medium,True,3.2
T003784,A000445,2025-11-20 12:45:43.267460,Medium,True,3.5
T003785,A000445,2024-04-17 13:04:54.494883,Low,True,2.0
T003786,A000445,2026-04-23 08:26:35.605781,Low,True,2.4
T003787,A000445,2024-07-05 01:47:25.377937,Medium,True,2.9
T003788,A000445,2024-08-29 01:39:09.002641,High,True,4.7
T003789,A000445,2024-03-27 13:37:02.594820,Medium,True,12.5
T003790,A000445,2025-02-18 18:28:56.005129,,True,3.6
T003791,A000445,2025-01-22 10:31:28.329320,High,True,9.0
T003792,A000445,2025-10-20 07:44:28.163512,,True,1.0
T003793,A000445,2024-04-22 13:49:39.838248,Low,True,1.2
T003794,A000445,2026-05-05 16:37:43.966283,Medium,True,6.6
T003795,A000445,2025-09-01 07:05:09.957249,Medium,True,11.5
T003796,A000445,2025-12-18 02:26:43.535491,Low,True,1.2
T003797,A000445,2024-05-04 07:23:22.857111,High,True,11.8
T003798,A000446,2026-08-24 15:15:40.520970,Medium,True,0.6
T003799,A000446,2026-08-07 03:18:23.687723,Low,False,
T003800,A000446,2026-08-13 06:55:37.032245,Low,True,1.3
T003801,A000446,2026-07-08 17:13:38.367318,Medium,True,6.8
T003802,A000446,2026-08-02 17:12:16.594980,Low,True,1.7
T003803,A000446,2026-06-27 12:54:55.307293,Medium,False,
T003804,A000446,2026-06-07 17:55:35.114892,High,True,1.6
T003805,A000446,2026-05-31 00:15:05.601923,Medium,True,2.7
T003806,A000446,2026-08-05 07:55:08.998529,High,True,5.0
T003807,A000447,2026-07-28 22:09:23.901520,High,True,6.5
T003808,A000447,2025-11-14 00:34:06.878692,Medium,True,9.2
T003809,A000448,2026-05-03 12:47:47.086603,Low,False,
T003810,A000448,2026-07-24 06:15:43.529592,Low,True,3.8
T003811,A000449,2026-01-21 23:27:12.343833,High,False,
T003812,A000449,2026-03-17 12:50:30.585982,Low,True,2.1
